Registry Key,Execution Time (seconds)
character_generation,43.32133410003735
narrative_start,69.6974082000088
clue_0,49.05884630000219
narrative_0,89.95332069997676
question_0,74.2578891000012
clue_1,51.13528290000977
narrative_1,109.42841490003048
question_1,83.12706209998578
clue_2,50.52692210004898
narrative_2,119.90307649999158
question_2,72.11383470002329
clue_3,50.03045789996395
narrative_3,159.57660699996632
question_3,72.0819883000222
narrative_end,153.628430199984
