Registry Key,Execution Time (seconds)
character_generation,41.361976699961815
narrative_start,75.64942799997516
clue_0,49.08177099999739
narrative_0,101.33746030001203
question_0,83.95655020000413
clue_1,54.81957470002817
narrative_1,123.0588146999944
question_1,70.82156219996978
clue_2,54.6491683999775
narrative_2,137.080162200029
question_2,74.68026980001014
clue_3,53.6552838999778
narrative_3,155.83569410000928
question_3,79.7558823999716
narrative_end,163.26481630001217
