Registry Key,Execution Time (seconds)
character_generation,39.805512899998575
narrative_start,64.718195799971
clue_0,53.89444360003108
narrative_0,95.56761249998817
question_0,83.81904150004266
clue_1,56.954443800030276
narrative_1,112.66492879996076
question_1,87.8100615000003
clue_2,55.53884079999989
narrative_2,129.52347219997318
question_2,85.3506792000262
clue_3,54.09569079999346
narrative_3,147.07595150003908
question_3,89.0490971999825
narrative_end,157.86168779997388
