Registry Key,Execution Time (seconds)
character_generation,44.381186400016304
narrative_start,71.72291129996302
clue_0,50.364256000029854
narrative_0,100.82532830000855
question_0,81.34100459999172
clue_1,55.52927429997362
narrative_1,122.46577959996648
question_1,86.8897813000367
clue_2,55.53129789995728
narrative_2,148.69161960005295
question_2,93.1685038000578
clue_3,56.06898869998986
narrative_3,164.40923230000772
question_3,73.77841659996193
narrative_end,153.59432390000438
